daily,time,st10,mp10,st20,mp20,st30,mp30,st60,mp60,st100,mp100,st150,mp150,eh10a,eh10b,eh10c,eh20a,eh20b,eh20c,eh30a,eh30b,eh30c,eh60a,eh60b,eh60c,eh100a,eh100b,eh100c,eh150a,eh150b,eh150c,wd,ws,at,rh,ap,pp,sr,wt,ec,bat,lt,wt_2,year,month,day,hour
2019-06-07,80507.5,12.769166666666667,2.9509583333333333,13.03625,2.928125,12.189583333333333,2.4724583333333334,10.920416666666666,1.8742083333333333,10.959583333333333,1.5144583333333332,9.700833333333334,0,608.41125,672.6125,669.5691666666667,670.4220833333334,676.1241666666667,672.0333333333333,672.9379166666666,673.77625,668.2975,697.61125,689.9183333333333,704.3279166666666,719.39,722.60375,723.9366666666667,-142.64041666666668,-167.94625,-142.29333333333332,106.58333333333333,1.0875,16.008333333333333,67.525,1013.1708333333333,51.31541666666667,253.13480116666668,36.70390833333333,0.8289725416666667,12.773,19.135,-163.29609166666665,2019,6,7,11.5
2019-06-08,80531.5,12.772916666666667,2.9752916666666667,13.092083333333333,2.967,12.191666666666666,2.5171666666666668,10.972083333333334,1.8797916666666665,11.07875,1.538875,9.795416666666666,0,598.9375,670.2325,666.9275,669.4125,674.3883333333333,670.6754166666667,670.8166666666666,674.4116666666666,669.5125,698.2883333333333,687.0545833333333,704.9958333333334,719.75875,722.1804166666667,726.1058333333333,-143.83416666666668,-168.53208333333333,-142.56833333333333,193.375,5.770833333333333,14.9375,70.17083333333333,1013.175,52.832499999999996,97.46671125,35.032720833333336,0.830261125,12.614333333333335,15.758333333333333,-164.96727916666666,2019,6,8,11.5
2019-06-09,80555.5,12.467083333333333,3.003833333333333,12.781666666666666,3.003625,11.970833333333333,2.5685416666666665,10.997083333333332,1.8887916666666666,11.166666666666666,1.5645,9.89375,0,609.6425,679.8758333333334,675.83875,678.3970833333333,685.9,679.4875,670.7866666666666,677.1625,676.2091666666666,699.9725,693.5929166666666,707.9425,722.6191666666666,724.9183333333333,727.97125,-140.17875,-165.2975,-141.65583333333333,235.16666666666666,3.4833333333333334,15.925,65.6625,1021.6875,52.96,259.52741875,33.1475875,0.8318077916666666,12.8325,18.89,-166.85241249999999,2019,6,9,11.5
2019-06-10,80579.5,12.667083333333334,2.9425416666666666,13.001666666666667,3.02425,12.105416666666667,2.608416666666667,11.024583333333332,1.893375,11.235416666666667,1.575375,9.9975,0,595.7120833333333,671.0829166666666,666.79125,672.6391666666667,678.01375,671.5758333333333,667.6883333333333,672.4629166666666,670.2041666666667,697.6354166666666,686.5912500000001,704.8195833333333,719.67875,721.35625,725.6245833333334,-144.02083333333334,-168.67708333333334,-146.78958333333333,68.25,2.908333333333333,15.220833333333333,77.76666666666667,1015.6083333333333,53.84875,128.53859008333333,32.802729166666666,0.8243205416666667,12.655333333333333,16.918333333333333,-167.19727083333333,2019,6,10,11.5
2019-06-11,80603.5,12.883333333333333,0.9169166666666666,13.180416666666666,2.3197916666666667,12.192916666666667,2.597,11.084166666666667,1.8974166666666665,11.3075,1.583,10.07375,0,638.1383333333333,662.1395833333333,666.4220833333334,680.9716666666667,679.5204166666666,666.9370833333334,675.9675,678.4504166666667,675.31375,704.9854166666667,687.8866666666667,711.4220833333334,725.8066666666666,727.7966666666666,730.30875,-137.5225,-161.14625,-137.98125,169.875,2.1083333333333334,15.991666666666667,85.76666666666667,1011.2,70.58958333333334,177.57546541666667,33.13398333333333,0.8260943333333334,12.876333333333333,19.451666666666668,-166.86601666666667,2019,6,11,11.5
2019-06-12,80627.5,13.19,1.5619166666666666,13.479583333333334,2.4806666666666666,12.413333333333334,2.5809583333333332,11.15375,1.8980416666666666,11.374166666666667,1.584625,10.155,0,655.4966666666667,645.9229166666667,668.9741666666666,681.32125,678.1270833333333,649.4945833333334,675.8470833333333,678.8254166666667,673.225,705.7558333333334,687.8825,712.0254166666666,726.6691666666667,728.2258333333333,730.395,-137.79833333333332,-160.21041666666667,-139.33166666666668,139.70833333333334,1.75,16.7875,86.83749999999999,1009.6541666666667,73.91333333333333,96.67460783333334,33.12018333333333,0.8168154583333334,12.666333333333334,19.245,-166.87981666666667,2019,6,12,11.5
2019-06-13,80651.5,13.398333333333333,1.6489166666666666,13.6925,2.51925,12.57,2.582,11.259583333333333,1.9000416666666666,11.448333333333334,1.5981666666666667,10.234166666666667,0,655.6866666666666,634.2520833333333,660.9283333333333,677.5408333333334,672.0608333333333,638.885,673.1679166666667,675.0341666666667,668.7225,702.6783333333333,684.7795833333333,708.7708333333334,723.3791666666667,724.755,725.7904166666667,-142.0825,-162.76833333333335,-130.93625,205.875,2.6375,17.104166666666668,69.2875,1011.6333333333333,76.35,264.65350041666665,31.824104166666668,0.8209244583333334,12.778714285714285,19.065714285714286,-168.17589583333333,2019,6,13,11.5
2019-06-14,80675.5,13.503333333333334,1.88975,13.74625,2.5424583333333333,12.667916666666667,2.5984166666666666,11.383333333333333,1.9045416666666666,11.532083333333333,1.6142916666666667,10.304166666666667,0,655.2995833333333,639.2266666666667,660.0241666666667,677.1533333333333,673.4233333333334,637.5170833333333,673.2441666666667,674.3070833333334,667.0229166666667,702.2541666666667,684.1358333333334,708.3091666666667,722.4841666666666,723.2133333333334,724.0545833333333,-142.05541666666667,-162.96541666666667,-111.10208333333333,130.29166666666666,1.575,17.845833333333335,72.81666666666666,1015.3666666666667,76.60583333333334,191.8923025,30.551908333333333,0.808128625,12.745833333333334,22.45,-169.44809166666667,2019,6,14,11.5
2019-06-15,80699.5,13.855833333333333,1.5163333333333333,14.067083333333333,2.5571666666666664,12.889583333333333,2.5865,11.51875,1.9064999999999999,11.63125,1.61825,10.388333333333334,0,658.1016666666667,623.4283333333333,662.9104166666666,671.1875,668.73,634.78625,673.6095833333333,672.4604166666667,667.8116666666667,703.3891666666667,686.2966666666666,709.5466666666666,723.87875,724.12375,727.0895833333334,-141.23083333333335,-162.91375,-110.9475,156,2.025,16.625,88.57083333333334,1011.6541666666667,81.23333333333333,74.05124491666666,30.684145833333332,0.8141210416666667,12.594666666666667,16.985,-169.31585416666667,2019,6,15,11.5
2019-06-16,80723.5,13.699583333333333,1.4589166666666666,13.980416666666667,2.55875,12.927083333333334,2.584208333333333,11.635833333333334,1.911125,11.736666666666666,1.627625,10.463333333333333,0,662.1695833333333,639.1841666666667,664.5275,663.9420833333334,672.9745833333333,637.37375,670.4058333333334,671.3941666666667,667.175,701.6587499999999,686.935,707.70625,721.5508333333333,721.6904166666667,722.55375,-141.99666666666667,-163.87041666666667,-133.91958333333332,227.58333333333334,1.5458333333333334,16.425,76.425,1018.9541666666667,84.35499999999999,189.52687333333333,29.5407375,0.8099445416666666,12.831333333333333,19.251666666666665,-170.4592625,2019,6,16,11.5
2019-06-17,80747.5,13.726666666666667,1.848,13.93,2.569875,12.929166666666667,2.60275,11.706666666666667,1.9170833333333333,11.833333333333334,1.64,10.565,0,659.8341666666666,644.9158333333334,662.9395833333333,665.2675,675.0679166666666,640.3041666666667,668.3254166666667,671.8608333333333,664.5679166666666,700.5266666666666,687.57625,706.6,720.2704166666666,720.44375,719.2233333333334,-141.87041666666667,-163.92458333333335,-133.9675,169.95833333333334,1.4458333333333333,18.216666666666665,71.24166666666666,1020.5208333333334,84.37,264.68413625,28.690154166666666,0.78799575,12.7575,21.163333333333334,-171.30984583333333,2019,6,17,11.5
2019-06-18,80771.5,14.475416666666666,2.082625,14.450416666666667,2.59725,13.201666666666666,2.625208333333333,11.813333333333333,1.92175,11.919583333333334,1.651125,10.637083333333333,0,646.2116666666667,612.61875,645.295,651.9991666666666,660.7545833333334,627.5645833333333,666.4029166666667,665.8104166666667,655.965,698.3495833333333,686.6875,704.5491666666667,718.2479166666667,718.4704166666667,716.06125,-142.94583333333333,-165.63708333333332,-136.93541666666667,167.54166666666666,1.4458333333333333,20.858333333333334,70.59166666666667,1015.05,84.37,241.46731083333333,27.761783333333334,0.7838242083333333,12.752,24.418333333333333,-172.23821666666666,2019,6,18,11.5
2019-06-19,80795.5,15.231666666666667,1.3650416666666667,15.135833333333334,1.7612916666666667,13.69625,2.6257916666666667,12.015,1.9215,12.026666666666667,1.65625,10.71625,0,640.3879166666667,616.4666666666667,648.43375,664.7491666666666,646.1870833333334,632.7704166666666,656.2075,655.8633333333333,649.83875,695.7808333333334,683.8716666666667,701.745,715.8491666666666,716.3504166666667,714.1379166666667,-144.82166666666666,-168.61166666666668,-139.49916666666667,158.79166666666666,1.4708333333333334,20.745833333333334,76.61666666666666,1008.1,18.275000000000002,206.97395583333332,31.063654166666666,0.801378625,12.790833333333333,23.771666666666665,-168.93634583333335,2019,6,19,11.5
2019-06-20,80819.5,15.401250000000001,1.5594999999999999,15.425833333333333,1.9851666666666667,14.076666666666666,2.5944583333333333,12.30125,1.92075,12.16625,1.6575416666666667,10.79875,0,660.0029166666667,636.43,652.4137499999999,673.6241666666667,644.3704166666666,649.8904166666666,647.0541666666667,653.3108333333333,655.6904166666667,699.4316666666666,685.7091666666666,705.1733333333333,719.39375,720.9754166666667,720.2491666666666,-141.94833333333332,-166.4475,-137.055,245.95833333333334,2.1666666666666665,17.120833333333334,81.7375,1009.5791666666667,9.801666666666668,173.89374916666668,29.6530375,0.8136405,12.8705,20.14666666666667,-170.3469625,2019,6,20,11.5
2019-06-21,80843.5,14.638333333333334,1.6884166666666667,14.906666666666666,2.0922916666666667,13.944166666666666,2.5852083333333336,12.480833333333333,1.9224166666666667,12.329583333333334,1.662375,10.9025,0,670.0370833333334,657.8820833333333,666.5729166666666,678.6216666666667,663.1383333333333,665.53,658.3529166666667,657.32,663.3416666666667,700.98625,687.18625,706.4541666666667,720.86,721.98625,722.2016666666667,-142.48458333333335,-166.00291666666666,-137.49958333333333,279.625,1.6541666666666668,15.354166666666666,73.54583333333333,1017.6375,9.991666666666667,171.94792958333335,27.910991666666668,0.8014564166666667,12.687,18.186666666666667,-172.08900833333334,2019,6,21,11.5
2019-06-22,80867.5,13.6275,1.8499166666666667,14.0825,2.1670833333333333,13.484166666666667,2.5920833333333335,12.480833333333333,1.9264583333333334,12.450416666666667,1.6708333333333334,11.008333333333333,0,661.9095833333333,668.4325,672.6858333333333,682.2891666666667,684.8670833333333,677.1979166666667,668.9445833333333,663.96,671.5799999999999,700.5833333333334,687.7895833333333,706.1095833333334,719.7579166666667,720.7466666666667,719.8266666666667,-143.71708333333333,-166.47916666666666,-139.32458333333332,96.375,1.0083333333333333,14.866666666666667,67.5125,1023.8666666666667,10,257.3694791666667,26.711066666666667,0.78697275,12.753666666666668,18.893333333333334,-173.28893333333332,2019,6,22,11.5
2019-06-23,80891.5,13.757083333333334,1.99425,14.081666666666667,2.22425,13.252916666666668,2.6093333333333333,12.355416666666667,1.9305833333333333,12.51125,1.6795833333333334,11.104583333333334,0,669.6029166666667,659.9533333333334,662.5329166666667,678.9441666666667,684.6404166666666,677.1504166666666,670.9858333333333,663.25375,671.7070833333333,699.7645833333333,687.2558333333334,705.5566666666667,718.8333333333334,719.6183333333333,717.8295833333333,-144.49291666666667,-167.13208333333333,-140.89375,86.70833333333333,1.9583333333333333,18.045833333333334,65.67916666666666,1023.2958333333333,10,267.57850375,25.653458333333333,0.7817910833333334,12.747,20.865,-174.34654166666667,2019,6,23,11.5
2019-06-24,80915.5,14.6175,2.143875,14.731666666666667,2.2704583333333335,13.577083333333333,2.6294166666666667,12.38625,1.9349166666666666,12.552916666666667,1.691875,11.184166666666666,0,663.3033333333333,634.2858333333334,646.6391666666667,667.4629166666666,662.1554166666666,660.3433333333334,663.2854166666666,656.4808333333333,659.8583333333333,695.4845833333334,684.0854166666667,701.7041666666667,715.2583333333333,715.61625,713.7816666666666,-147.14083333333335,-170.93958333333333,-145.27291666666667,96.41666666666667,1.8416666666666668,20.316666666666666,63.68333333333333,1023.2541666666667,10,247.95629166666666,24.443458333333332,0.7748745416666667,12.702333333333334,23.741666666666667,-175.55654166666667,2019,6,24,11.5
2019-06-25,80939.5,15.4475,2.3000416666666665,15.36375,2.3182916666666666,14.012916666666667,2.656416666666667,12.535833333333333,1.9379583333333332,12.607083333333334,1.7010416666666668,11.24625,0.0018333333333333333,654.9475,618.08625,647.5958333333333,657.1425,646.04,646.3933333333333,653.82375,654.8845833333334,651.81125,692.1591666666667,682.5795833333333,699.07375,712.83875,712.47875,709.3616666666667,-147.90458333333333,-172.61625,-146.90333333333334,121.08333333333333,1.0416666666666667,23.791666666666668,64.35833333333333,1019.6166666666667,10,253.21419416666666,23.4038125,0.7643861666666667,12.688166666666667,27.511666666666667,-176.5961875,2019,6,25,11.5
2019-06-26,80963.5,16.144583333333333,2.447416666666667,16.01375,2.3719166666666665,14.54375,2.675625,12.790416666666667,1.9421666666666666,12.704583333333334,1.713625,11.326666666666666,0.024333333333333332,648.3316666666667,604.5058333333334,642.6779166666666,640.18875,631.5104166666666,632.3770833333333,651.3395833333333,649.4137499999999,645.4866666666667,689.12375,680.0920833333333,696.1379166666667,710.8816666666667,710.2270833333333,710.9420833333334,-152.68041666666667,-176.56541666666666,-151.50833333333333,269.7916666666667,1.9625,19.491666666666667,77.53333333333333,1021.9291666666667,10,199.10023433333333,22.140441666666668,0.7777692083333333,12.818166666666666,23.485,-177.85955833333333,2019,6,26,11.5
2019-06-27,80987.5,15.370416666666667,2.6014166666666667,15.4375,2.4635,14.487916666666667,2.684083333333333,13.020833333333334,1.945,12.846666666666668,1.7202083333333333,11.396666666666667,0.05254166666666667,665.3458333333333,639.99625,655.7375,644.5645833333333,657.7645833333333,652.79875,657.5108333333334,656.37,660.4291666666667,696.6341666666667,688.1916666666667,702.8395833333333,718.29,717.2125,721.06375,-146.50916666666666,-170.40791666666667,-146.35916666666665,325.5,2.404166666666667,14.75,73.51666666666667,1026.5958333333333,10,105.44149958333333,21.519308333333335,0.77523275,12.613999999999999,16.958333333333332,-178.48069166666667,2019,6,27,11.5
2019-06-28,81011.5,14.827916666666667,2.6674583333333333,14.932083333333333,2.5679166666666666,14.092083333333333,2.7046666666666668,13.047083333333333,1.948,12.972916666666666,1.7256666666666667,11.488333333333333,0.076,665.0341666666667,654.2545833333334,662.9495833333333,655.1654166666667,676.0420833333333,666.9166666666666,663.94125,662.6916666666666,671.1916666666667,698.87875,689.3279166666666,706.05875,721.5604166666667,720.3816666666667,723.5925,-143.37875,-166.93166666666667,-144.7175,256.4166666666667,1.7750000000000001,15.4875,73.42916666666666,1025.7833333333333,10,261.03794818333336,20.653354166666666,0.7838414583333333,12.751,19.15714285714286,-179.34664583333333,2019,6,28,11.5
2019-06-29,81035.5,14.27125,2.741041666666667,14.56,2.629583333333333,13.850416666666666,2.732333333333333,12.975,1.9524166666666667,13.041666666666666,1.73075,11.582916666666666,0.09566666666666666,661.5983333333334,659.3283333333334,665.5425,670.3875,681.19875,669.2429166666667,664.275,660.8612499999999,671.5075,695.9491666666667,686.97875,703.82875,719.3625,718.3945833333333,720.0804166666667,-144.99041666666668,-168.50291666666666,-148.36583333333334,179.33333333333334,0.8541666666666666,17.895833333333332,67.69166666666666,1020.4208333333333,10,273.12633666666665,19.892691666666668,0.7789555,12.7705,20.508333333333333,-180.10730833333332,2019,6,29,11.5
2019-06-30,81059.5,14.824583333333333,2.8121666666666667,14.930416666666666,2.6834583333333333,13.912083333333333,2.7685833333333334,12.91875,1.95725,13.075416666666667,1.7387916666666667,11.658333333333333,0.115,643.9608333333333,644.5291666666667,651.71375,663.7091666666666,673.345,658.05625,664.7733333333333,659.915,667.9541666666667,695.9629166666667,685.7816666666666,704.1116666666667,719.9733333333334,719.1370833333333,721.5579166666666,-144.82,-168.21125,-150.92208333333335,213.29166666666666,3.25,19.079166666666666,73.7,1012.025,10,236.75511041666667,18.733150000000002,0.7938581666666666,12.784833333333333,21.645,-181.26685,2019,6,30,11.5
2019-07-01,81083.5,15.23375,2.8769583333333335,15.320833333333333,2.732458333333333,14.202916666666667,2.790958333333333,12.985416666666667,1.9615,13.098333333333333,1.7495416666666668,11.731666666666667,0.15208333333333332,636.0550000000001,635.64,646.405,658.5275,664.6783333333333,645.3791666666667,665.9495833333333,658.9683333333334,665.9129166666667,698.1333333333333,686.9691666666666,705.80625,722.5370833333333,721.18625,725.0833333333334,-143.46875,-166.29833333333332,-151.81583333333333,268.9166666666667,4.083333333333333,17.77916666666667,73.60416666666667,1013.875,10.002083333333333,155.05884833333332,17.552158333333335,0.8029487916666667,12.853666666666667,19.60333333333333,-182.44784166666668,2019,7,1,11.5
2019-07-02,81107.5,14.765,2.9326666666666665,15.000833333333333,2.779,14.166666666666666,2.8205416666666667,13.065,1.9663333333333333,13.16,1.7594166666666666,11.777916666666666,0.20274999999999999,646.8554166666667,650.8041666666667,650.4845833333334,670.8516666666667,676.0158333333334,652.1145833333334,662.6804166666667,658.5104166666666,667.1875,697.7983333333333,686.1970833333334,705.6891666666667,722.97125,721.1758333333333,725.6566666666666,-142.69583333333333,-166.03625,-153.69958333333335,304.5833333333333,3.3,14.4125,64.7375,1019.8875,10.637083333333333,163.19692625,16.373366666666666,0.5433931375,12.8095,17.77166666666667,-183.62663333333333,2019,7,2,11.5
2019-07-03,81131.5,14.097916666666666,2.978458333333333,14.42,2.8474583333333334,13.78125,2.8612083333333334,13.05125,1.972875,13.210833333333333,1.7663333333333333,11.83875,0.25733333333333336,657.855,671.0691666666667,664.3020833333334,683.0404166666667,693.1916666666667,671.5045833333334,667.62125,664.98375,679.55375,699.7175,690.0295833333333,707.7975,725.5825,723.6120833333333,727.8804166666666,-140.54541666666665,-163.70666666666668,-152.28333333333333,308.8333333333333,2.4375,14.4625,63.2125,1023.2083333333334,10.72625,222.48482333333334,15.333133333333333,0.12021522104166667,12.7525,17.058333333333334,-184.66686666666666,2019,7,3,11.5
2019-07-04,81155.5,13.699583333333333,3.006291666666667,14.163333333333334,2.906833333333333,13.515,2.8913333333333333,12.930416666666666,1.9780833333333334,13.225833333333334,1.7720416666666667,11.904583333333333,0.279625,660.9945833333334,679.8462499999999,667.2966666666666,684.6175,696.9604166666667,675.8625,668.86375,667.0779166666666,685.3308333333333,700.1508333333334,692.0270833333333,707.7708333333334,726.0145833333333,724.0391666666667,727.8920833333333,-140.45791666666668,-163.43125,-152.39,284.5,4.3125,15.154166666666667,70.725,1021.2,10.748333333333333,146.75621041666668,14.595566666666667,-0.0062841579166666665,12.877666666666666,16.571666666666665,-185.40443333333332,2019,7,4,11.5
2019-07-05,81179.5,13.870416666666667,3.018333333333333,14.324583333333333,2.9379166666666667,13.54875,2.8987083333333334,12.82875,1.9819166666666668,13.2125,1.776875,11.93,0.300875,651.7245833333334,672.50375,658.56375,678.2245833333334,692.86375,669.8283333333334,667.9629166666667,663.0291666666667,682.93375,700.4579166666666,685.4741666666666,707.4904166666666,726.27,723.86875,727.94375,-140.77875,-163.19291666666666,-151.95791666666668,289.1666666666667,3.9791666666666665,15.416666666666666,79.69583333333334,1014.4708333333333,11.23375,108.29560895833333,14.000991666666666,-0.00691849,12.799,17.156666666666666,-185.99900833333334,2019,7,5,11.5
2019-07-06,81203.5,13.895416666666666,3.00625,14.329166666666667,2.9435000000000002,13.549583333333333,2.88825,12.775833333333333,1.9845,13.19375,1.7798333333333334,11.97125,0.32133333333333336,652.4833333333333,671.8158333333333,658.8679166666667,679.995,692.1433333333333,668.5779166666666,670.1783333333334,663.3991666666667,682.4420833333334,701.9375,679.7358333333333,708.48375,728.0275,725.3275,729.18625,-140.46166666666667,-161.43,-149.68541666666667,278.3333333333333,3.65,15.1625,77.60416666666667,1008.4291666666667,11.65875,142.9869025,13.7394,-0.008422258333333333,12.806666666666667,16.828333333333333,-186.2606,2019,7,6,11.5
2019-07-07,81227.5,13.449583333333333,2.9975833333333335,13.940833333333334,2.9538333333333333,13.369583333333333,2.8989166666666666,12.749583333333334,1.9891666666666667,13.180833333333334,1.7849166666666667,11.994166666666667,0.34354166666666663,658.94875,683.7229166666666,671.2658333333334,687.4762499999999,700.7787500000001,678.135,673.7216666666667,665.6941666666667,686.8987500000001,702.3970833333333,676.2595833333334,708.8129166666666,728.8029166666666,726.1120833333333,730.5754166666667,-140.11291666666665,-160.66208333333333,-149.01375000000002,299.9583333333333,2.620833333333333,13.691666666666666,65.8,1011.4916666666667,11.83125,122.89935604166666,12.635041666666666,-0.00748264875,12.911833333333334,16.056666666666665,-187.36495833333333,2019,7,7,11.5
2019-07-08,81251.5,13.189583333333333,2.4311666666666665,13.650416666666667,2.9324166666666667,13.127083333333333,2.893875,12.654166666666667,1.9946666666666668,13.163333333333334,1.7882083333333334,12.010416666666666,0.360625,662.84,681.6566666666666,671.86875,690.1625,704.5691666666667,683.6591666666667,676.7458333333333,667.6175,692.2304166666667,702.7470833333333,676.6754166666667,709.1274999999999,729.1525,726.4958333333334,730.8804166666666,-139.25541666666666,-160.03541666666666,-148.34166666666667,315.3333333333333,2.341666666666667,13.004166666666666,77.34583333333333,1015.4583333333334,16.46375,137.59120925,12.034316666666667,-0.008217494166666667,12.722,16.348333333333333,-187.96568333333335,2019,7,8,11.5
2019-07-09,81275.5,13.15375,2.8150416666666667,13.58875,2.8957083333333333,13.01125,2.867541666666667,12.567916666666667,2.0007916666666667,13.134583333333333,1.791125,12.022499999999999,0.373875,659.49,680.3458333333333,672.7425,688.6054166666667,703.9695833333334,682.3433333333334,676.5529166666666,664.8891666666667,692.3629166666667,702.0275,677.7766666666666,708.5129166666667,728.5645833333333,725.86,730.2458333333333,-139.82458333333332,-160.54291666666666,-148.6825,300.7083333333333,1.875,13.575,73.91666666666667,1018.1708333333333,17.51,112.95189475000001,11.459354166666667,-0.008407432083333333,12.674,15.6,-188.54064583333334,2019,7,9,11.5
2019-07-10,81299.5,13.466666666666667,2.905375,13.738333333333333,2.9086666666666665,13.028333333333334,2.869666666666667,12.519166666666667,2.00625,13.1025,1.794,12.032499999999999,0.3950416666666667,653.60375,668.80875,667.565,684.8320833333333,699.7633333333333,676.9270833333334,676.1483333333333,664.6941666666667,690.1737499999999,701.5375,679.2566666666667,708.2925,728.25,725.7095833333333,728.9604166666667,-139.03166666666667,-160.4325,-148.47166666666666,265.0416666666667,1.7666666666666666,15.3375,68.05,1018.5916666666667,17.51,202.53163579166667,10.726654166666666,-0.009949422083333333,12.843,18.778333333333332,-189.27334583333334,2019,7,10,11.5
2019-07-11,81323.5,13.774583333333334,2.9606666666666666,14.067916666666667,2.9182083333333333,13.254166666666666,2.8566666666666665,12.545833333333334,2.0098333333333334,13.082916666666666,1.795375,12.035,0.40258333333333335,649.1899999999999,659.4670833333333,665.4045833333333,680.46375,691.06,670.2608333333334,670.7458333333333,662.5291666666667,684.0125,701.0166666666667,679.9375,708.3870833333333,727.8283333333334,725.2354166666667,728.7654166666666,-138.37916666666666,-160.46083333333334,-147.99833333333333,197.29166666666666,1.8958333333333333,15.704166666666667,85.7625,1012.8208333333333,17.547916666666666,88.5875045,10.497608333333334,-0.00904332125,12.7595,18.205,-189.50239166666665,2019,7,11,11.5
2019-07-12,81347.5,14.303333333333333,2.5224583333333332,14.454583333333334,2.869125,13.450833333333334,2.836708333333333,12.605833333333333,2.0114166666666664,13.081666666666667,1.797,12.030833333333334,0.41741666666666666,637.8254166666667,642.3558333333333,658.4841666666666,673.5945833333334,679.9554166666667,661.2479166666667,660.9179166666667,660.8058333333333,678.40625,701.0520833333334,682.04375,708.6366666666667,727.635,725.57875,727.33125,-136.14333333333332,-159.66625,-145.625,248.95833333333334,1.7416666666666667,16.820833333333333,86.6625,1010.0583333333333,21.522083333333335,137.33501890833332,10.1236225,-0.010471816666666666,12.6665,19.505,-189.8763775,2019,7,12,11.5
2019-07-13,81371.5,14.712916666666667,2.7992083333333335,14.844166666666666,2.7984583333333335,13.794166666666667,2.824708333333333,12.750416666666666,2.014708333333333,13.112916666666667,1.8001666666666667,12.036666666666667,0.44666666666666666,626.5241666666667,625.0204166666666,656.2916666666666,664.69625,671.575,651.6883333333333,646.4408333333333,653.65125,671.8283333333334,699.72375,682.0020833333333,707.32625,726.0754166666667,724.0741666666667,725.4087499999999,-136.58291666666668,-160.6275,-146.04083333333332,225.58333333333334,1.7916666666666667,16.520833333333332,82.1375,1014.8666666666667,22.56,126.46610845833334,9.512997083333333,-0.011187389166666667,12.611857142857144,19.312857142857144,-190.48700291666665,2019,7,13,11.5
2019-07-14,81395.5,14.429166666666667,2.844666666666667,14.668333333333333,2.79175,13.822083333333333,2.8164583333333333,12.872083333333334,2.0164166666666667,13.161666666666667,1.8025,12.055416666666666,0.45970833333333333,637.9458333333333,637.0145833333333,662.3308333333333,670.0520833333334,679.98125,657.9779166666667,638.7375,656.4720833333333,674.1108333333333,699.26625,681.47,706.9054166666667,725.7720833333333,723.3333333333334,727.1320833333333,-138.50541666666666,-161.56125,-147.26083333333332,297.625,1.8416666666666668,14.195833333333333,80.41250000000001,1017.7666666666667,22.56,68.56855958333334,9.133886666666667,-0.008680740833333334,12.608833333333333,16.338333333333335,-190.86611333333335,2019,7,14,11.5
2019-07-15,81419.5,13.937916666666666,2.875166666666667,14.286666666666667,2.8005416666666667,13.615416666666667,2.8149166666666665,12.89625,2.0180416666666665,13.221666666666668,1.80375,12.089166666666667,0.47633333333333333,648.30375,657.0354166666666,668.6525,678.9133333333333,692.6433333333333,670.4645833333334,637.86125,658.11125,681.605,700.26375,682.9166666666666,707.6716666666666,726.16125,723.5141666666666,727.7570833333333,-138.16041666666666,-160.97916666666669,-147.315,303.7083333333333,2.4458333333333333,14.379166666666666,73.20833333333333,1016.775,22.56,100.10683316666668,8.673903333333334,-0.009455225416666666,12.688666666666666,16.183333333333334,-191.32609666666667,2019,7,15,11.5
2019-07-16,81443.5,13.87125,2.9107916666666664,14.162083333333333,2.8110833333333334,13.464166666666667,2.8190416666666667,12.845,2.0210416666666666,13.258333333333333,1.8056666666666668,12.11375,0.5518333333333333,645.6658333333334,660.34,667.6895833333333,679.8816666666667,693.2770833333334,673.7291666666666,636.5145833333333,663.5341666666667,684.1841666666667,700.7837499999999,685.7420833333333,708.3120833333334,726.21875,724.1929166666666,727.12125,-136.68041666666667,-160.06791666666666,-146.56,291.875,2.425,14.891666666666667,80.45833333333333,1015.6541666666667,22.56,166.58172295833333,8.1280925,-0.010580082083333333,12.697833333333334,17.718333333333334,-191.8719075,2019,7,16,11.5
2019-07-17,81467.5,14.062083333333334,2.952166666666667,14.272916666666667,2.8209166666666667,13.502916666666668,2.8352916666666665,12.835416666666667,2.0255833333333335,13.260416666666666,1.808125,12.150833333333333,0.622375,637.1425,652.3495833333333,662.4658333333333,672.3704166666666,684.5041666666667,667.4891666666666,629.6670833333334,661.1483333333333,676.1104166666667,697.9554166666667,684.5208333333334,705.825,723.4429166666666,722.0383333333333,723.16625,-136.375,-161.98833333333334,-148.62625,256.75,1.3291666666666666,15.591666666666667,73.79583333333333,1015.35,22.56,251.52496833333333,7.5526341666666665,-0.011135909583333334,12.837333333333333,19.59,-192.44736583333332,2019,7,17,11.5
2019-07-18,81491.5,13.818333333333333,3.0002916666666666,14.125416666666666,2.848375,13.455,2.864708333333333,12.834166666666667,2.0302916666666664,13.273333333333333,1.8101666666666667,12.174166666666666,0.6430833333333333,649.9304166666667,665.1745833333333,660.8595833333333,679.2004166666667,690.3445833333333,672.4108333333334,632.7479166666667,662.56625,676.3820833333333,698.1183333333333,686.4954166666666,706.4170833333334,723.98,722.7483333333333,722.55,-115.30625,-160.74083333333334,-148.10208333333333,177.625,1.2416666666666667,17.6375,69.81666666666666,1011.7583333333333,22.56,192.6170438625,6.92944375,-0.01256522375,12.791,20.53,-193.07055625,2019,7,18,11.5
